Company Name,Job Title,Job Location,Job Description
Kotis Design,Software Engineer (Ruby on Rails),Remote,"**THE COMPANY**  
At Kotis, we’re building a team of brand champions, designers, and doers who
are obsessed with creating the best promotional marketing experience ever.
We’re the brand behind the brand, the makers of amazing swag & eCommerce
solutions meant to amplify our client’s message and connect their people. We
tackle every project with unbridled enthusiasm, promising to make our clients’
lives easier and creatively solve their problems--whether that be internal
employees, members, or customers.

We continue to disrupt the traditional promotional products industry--owning
the end-to-end workflow of product & design ideation, custom screen printing,
retail-quality knitting, e-commerce solutions, warehousing + fulfillment, and
more--all to serve our clients better.

Want to join the movement?

 **THE JOB**  
Do you like working with a team who is passionate about innovative projects?
Do you like the culture of a tech company, but don’t want 80 hour work weeks
and an unrealistic work/life balance? We are an outgoing, collaborative team
that is focused on quality and using the newest technologies. You’ll work with
a team of 3-5 developers and get a unique opportunity to implement a new
generation of scalable and efficient applications to support our quickly
growing business. As you demonstrate mastery of skills, we have a clearly
defined career path that will set you up for advancement within the
department.

 **THE PERFECT CANDIDATE**  
You are an agile developer who vigilantly challenges yourself and others to
come up with better solutions. You are a self-starter and able to outline and
achieve goals individually and as a member of a team. You want to be in a
position to create value and have a significant impact on the direction of
your company by building a massively scalable platform.

 **WHY YOU'LL LOVE US**

  * Work remotely, but not alone. Kotis Design embraced fully remote work far before COVID required it for so many... Since 2015 we've had fully remote teams and we've got remote work figured out! We have the technology and the resources to make it easy to ensure you'll stay engaged with your co-workers. We promise you won't feel isolated. Also, we are committed to equal opportunity advancement for fully remote Kotisians.
  * We want you to love your job, but not have it take over your entire life. 40-hour work weeks and flexibility are the norm here!
  * Grow your career! We have a clearly defined career paths to pay for performance and support pay equity. Pay reviews are as often as every six months.
  * We encourage our employees to join an Employee Resource Group. These are a safe, supportive space for employees companywide who share a common identity and want an internal community in addition to their immediate team.
  * We believe that we’re better together, that diversity and inclusion are the backdrop for a great work environment. We strive to bring awareness of inclusion in all we do; the little actions, the processes, the daily decisions. We’re at our best when every Kotisian can come as they are and do their best work.
  * $500 yearly office stipend to make your home office magazine worthy.
  * We have a passion and commitment to working with the newest technology and always move forward.
  * We provide extensive training from experts, internally and externally.
  * We're stable and growing.
  * All equipment provided.
  * Swag, amazing swag!

 **RESPONSIBILITIES**

  * Develop front- and back-end web applications in a Service-Oriented Architecture
  * Collaborate with other technology team members on software development, specifically regarding functionality, user experience, and technical design
  * Manage deliverables according to approved project plans
  * Design, code, and implement well-documented REST APIs used by internal and external applications
  * Ensure code is well-tested using Rspec and Capybara
  * Participate in code maintenance, bug fixes, and various cross-functional roles with quality assurance
  * Participate in design and code reviews

 **REQUIREMENTS**

  * 1+ years professional or personal experience working with Ruby on Rails
  * Strong understanding of HTML, CSS and JavaScript
  * Professional software development experience a plus (or a combination of relevant education and experience)
  * Excellent verbal/written communication
  * Self-motivator
  * Experience with the following a plus: front-end JavaScript libraries (React, Angular, etc.), TDD/BDD, mobile development, E-commerce, designing an API, Postgres or Redis
  * Authorization to work in the US

 **COMPENSATION**

  * The salary range for his career path is $80,000 - $140,000 will be adjusted based on work experience and skills

 **BENEFITS**

  * https://go.kotisdesign.com/careers/benefits/

 _Kotis Design is an equal opportunity employer. We are committed to
recruiting and employing highly qualified individuals who represent the
diverse communities in which we live, and with whom we work. We base our
personnel decisions on merit, qualifications, performance, and business needs.
All employment-related decisions are made without unlawful discrimination
based on race, religion, color, national origin, gender, age, marital status,
physical, sensory, or mental disability, military status, sexual orientation,
gender identity, genetic information, political ideology, status as a victim
of domestic violence, sexual assault, or stalking, or any other factor
determined to be unlawful by applicable federal, state or local statutes. If
you have a disability or special need that requires accommodation, please
contact us._

Job Type: Full-time

Pay: $80,000.00 - $140,000.00 per year

Benefits:

  * 401(k) matching
  * Dental insurance
  * Flexible schedule
  * Health insurance
  * Health savings account
  * Life insurance
  * Paid time off
  * Referral program
  * Vision insurance

Schedule:

  * 8 hour shift
  * Day shift
  * Monday to Friday

Work Location: Remote

"
Venturi Group Inc,Staff Software Engineer,Remote,"Job description

 **My client is a well-funded, fast-growing Series B startup that is rewiring
the mental healthcare system.**

They've raised over $100M to make mental healthcare more accessible and
affordable by offering the first national, asset-free network of therapists
that accept insurance.

 **Job Title:** Staff Software Engineer

 **Job Type:** Full-Time, Fully Remote Optional

 **Experience:** 6+ years of in-house engineering experience

 **Company Size:** 350 people

 **Job Description:**

My client is looking for Staff Software Engineers with a passion for mental
health care accessibility to join their rapidly growing team. They are hiring
for Full Stack, Front End, and Back End roles.

 _What you will do:_

You will lead a cross-functional team on complex projects and own
features/projects from start to finish. You will have _great_ freedom in
technical decision-making and help establish best practices.

 _Must-have qualifications:_

  * Expertise in React/Typescript and/OR Python. (Depends on which part of the stack you're looking to work in)
  * Experience working w/ AWS infrastructure.
  * 6+ years in-house engineering experience.
  * 4+ years experience greenfielding apps

 _What is it like to work at this company?_

You can work fully remotely or work from the NYC office. They emphasize a
healthy work-life balance and strongly encourage their employees to take care
of themselves. They are collaborative and empathetic, celebrating wins and
learning from mistakes.

 **Benefits:**

  * Company Equity
  * Performance Bonus
  * Medical, Dental, and Vision- High coverage & low deductibles
  * Flexible work location
  * Flexible work schedule
  * Unlimited PTO
  * 13 weeks of Parental Leave
  * Paid Holidays, Paid Sick Days
  * Free Therapy
  * Remote Work Stipend ($500)
  * Primary Care Services and Teladoc on-demand services
  * Flexible Spending Account
  * Mental Health Benefits
  * Wellness Programs

Job Type: Full-time

Pay: $200,000.00 - $235,000.00 per year

Schedule:

  * 8 hour shift
  * Monday to Friday

Work Location: Remote

"
Imagine Learning,Software Engineering Manager,"Scottsdale, AZ","**Great Purpose. Great People.**

At Imagine Learning we ignite learning breakthroughs. It drives everything we
do. We innovate together to support educators in creating those special
moments when students experience the joy of learning at its best. We serve
more than 10 million students and partner with more than 7,500 school
districts nationwide.

 **  
Envision Your Experience**

Build. Lead. Transform – be part of a leading educational technology company!
You can make a difference while building the best digital curriculum
capabilities and resources to benefit teachers, administrators, parents, and
students with innovative, potential-maximizing technologies – Join Us!

  
Imagine Learning seeks an experienced Software Engineering Manager – Imagine
Math, to lead our development teams, contribute towards a functional strategy,
and make improvements of processes, systems, and systems.  
As a Software Engineering Manager of the Product and Enterprise Operations
team, you will spend your days leading a squad, guiding the team in everything
from talent development to delivering stable and secure software applications
that meet the business product needs. You’ll work closely with leadership to
align business strategies with technology strategies to deliver reliable,
effective, and efficient solutions and reporting systems.

  
This is a regular, full-time position, based out of your home office. ****

Imagine Learning **** offers competitive total compensation, including
incentive opportunities for all regular employees.

 **Share Your Expertise**

Experience, education, and qualifications essential for success in this role,
include:

  * 4 + years of related experience with a Bachelor’s degree; or 3 years with a Master’s degree; or a PhD without experience
  * Must have 4 years as Senior Software Engineer; 1 + year of people management
  * Proficient in modern web application development technologies including HTML5, CSS3, JavaScript, REST, Microservice Architecture, React/Angular, Ruby on Rails.
  * Proficient of SQL, no-SQL, and in-memory databases including Microsoft SQL Server, MongoDB, Redis, PostgreSQL
  * Experience with Cloud technologies, Amazon Web Services (AWS) preferred
  * Ability to think critically and strategically and to collaborate effectively at all levels
  * Recommends on hiring, termination, promotion, performance, and rewards for direct reports
  * Must have experience developing strategic program plan, roadmaps, and estimations, including forecasting capital investments and projects
  * Manage technologies policies, processes, and standards to ensure consistent operations, safeguard of systems and data, and monitor compliance
  * Drive for continuous improvement across architecture, engineering and quality
  * Knowledge with Agile methodologies and Software Development Life Cycle (SDLC)
  * To help ensure the safety of our valued employees, customers, and other business associates, Imagine Learning requires COVID-19 vaccination for employees working in or visiting our offices, and those who interface in-person with customers and other business partners requiring COVID-19 vaccination.

 **  
Ignite Your Career** ****

We support your unique career journey by providing flexibility, investing in
wellbeing, and propelling growth.

  * Imagine Learning is a hybrid workplace, with the majority of employees enjoying the opportunity to work from home. Headquartered in Scottsdale, AZ, we also maintain offices in Provo, UT, Austin, TX, Petaluma, CA, and Rock Rapids, IA.
  * We offer a comprehensive benefits program to eligible employees, including:
    * Multiple health, dental, and vision plans, including medical plans with zero employee premiums 
    * 401k plan with a company match
    * Company-paid behavioral health coaching
    * 15 paid holidays, including a winter shutdown from Christmas Eve through New Year’s Day
    * 15 days of accrued annual Paid Time Off (PTO) to start
    * Paid bonding leave when a new child joins your family 
    * Paid volunteer hours and annual giving events
  * Imagine Learning is committed to fostering, cultivating, and preserving a culture of Diversity, Equity, and Inclusion. ****
  * We offer a wide variety of professional development programs, including tuition reimbursement for eligible employees.

  
Imagine Learning is an Equal Opportunity Employer committed to a diverse
workforce, providing equal employment and advancement opportunities to
qualified individuals. All qualified applicants will receive consideration for
employment without regard to race, color, religion, gender, gender identity or
expression, sexual orientation, national origin, genetics, disability, age,
veteran status, or any other protected status. Imagine Learning will
reasonably accommodate qualified individuals as required by law.

"
SilverBills,"Senior Software Engineer (Ruby On Rails, JavaScript)",Remote,"**No Recruiters**

 **No Recruiters**

 **Engineer, Fin-Tech**

SilverBills, a fast-growing fin-tech business, seeks a talented, ruby on rails
developer to assist in our development.  
Responsibilities:  
Publishing and consuming Rails REST API, implementing frontend and backend
functionalities and integrating frontend and backend with REST API.  
Writing tests with Rspec  
 **Company Background:**

SiverBills provides comprehensive day to day household bill management to
clients nationwide. Using advanced proprietary software, we monitor bills and
facilitate vendor payments for our clients, ensuring financial peace of mind
and preventing fraud and exploitation. We are proudly a woman owned and led
company.

 **Qualifications:**

2 to 3 years of Rails and RESTful API. Rspec and Git

2 to 3 years of JQuery, HTML, CSS.

 **Compensation** :

  * Hourly, $40-$50/hour
  * Possibility of future equity compensation or full-time employment with excellent performance
  * All Remote

 **No Recruiters**

 **No Recruiters**

Contract Length:

  * 3 - 4 months

Contract Renewal:

  * Likely

Full Time Opportunity:

  * Yes

COVID-19 Precaution(s):

  * Remote interview process

Typical end time:

  * 5PM

Typical start time:

  * 10AM

This Job Is Ideal for Someone Who Is:

  * Dependable -- more reliable than spontaneous
  * Adaptable/flexible -- enjoys doing work that requires frequent shifts in direction
  * Detail-oriented -- would rather focus on the details of work than the bigger picture
  * Autonomous/Independent -- enjoys working with little direction

Job Type: Full-time

Pay: Up to $170,000.00 per year

Work Location: Remote

"
Burnett Specialists,Staff Software Engineer,Texas,"**Staff Software Engineer**

## **Growing company seeking a passionate Staff Software Engineer with three
to four years of experience. With a focus on Java, Scala and Confluence
experience. This role is fully remote and a direct hire opportunity.**  
**Experience and Duties Include:**

  * Design, develop, and maintain the software and systems that drive our Display Advertising systems
  * Extend our platform by researching and applying new technologies and stacks to solve business problems
  * Participate in multi-disciplinary projects with our applications and analytics teams
  * Maintain our big data platform by diagnosing, predicting, and correcting scaling problems
  * Contribute to our team?s growing set of development platforms, tools, and processes

  
Skills:

  * BS in Computer Science or related field (with significant Computer Science coursework), or equivalent work experience
  * 3+ years of software development experience
  * Strong analytical problem solving skills
  * Strong proficiency in Java
  * Ability to multi-task in a dynamic environment

 **  
SANAN80**

Interested candidates please send resume in Word format Please reference job
code 122649 when responding to this ad.

"
Northrop Grumman,Staff Java Software Engineer,"Annapolis Junction, MD","Requisition ID: R10033737

**Category:** Information Technology

**Location:** Annapolis Junction, Maryland, United States of America

**Citizenship Required:** United States Citizenship

**Clearance Type:** Polygraph

**Telecommute:** No- Teleworking not available for this position

**Shift:** Days (United States of America)

**Travel Required:** No

**Positions Available:** 8  

  

At Northrop Grumman, our employees have incredible opportunities to work on
revolutionary systems that impact people's lives around the world today, and
for generations to come. Our pioneering and inventive spirit has enabled us to
be at the forefront of many technological advancements in our nation's history
- from the first flight across the Atlantic Ocean, to stealth bombers, to
landing on the moon. We look for people who have bold new ideas, courage and a
pioneering spirit to join forces to invent the future, and have fun along the
way. Our culture thrives on intellectual curiosity, cognitive diversity and
bringing your whole self to work — and we have an insatiable drive to do what
others think is impossible. Our employees are not only part of history,
they're making history.

  
Northrop Grumman is hiring! Earn up to a $20,000 sign on bonus if you are
hired against specific TS/SCI Polygraph positions.

At the heart of Defining Possible is our commitment to missions. In rapidly
changing global security environments, Northrop Grumman brings informed
insights and software-secure technology to enable strategic planning. We’re
looking for innovators, who can help us keep building on our wide portfolio of
secure, affordable, integrated, and multi-domain systems and technologies that
fuel those missions. By joining in our shared mission, we will support yours
of expanding your personal network and developing skills, whether you are new
to the field or an industry thought-leader. At Northrop Grumman, you will have
the resources, support, and team to do some of the best work of your career.

The Sensing & Secured Solutions Teams are hiring! We are seeking an
experienced Sr. Java Developer to work as a member of an Agile team developing
a high-visibility, mission critical component of a large system. The new team
member will be working with DevOps, containerization, deployment to and
operation on Linux, API development, requirements development, and model-based
systems engineering.

The Sr. Java Developer will develop, maintain, and enhance complex and diverse
software systems (e.g. processing-intensive analytics, novel algorithm
development, manipulation of extremely large data sets, real-time systems, and
business management information systems) based upon documented requirements.
This person will be responsible for working individually or as part of a team
to review and test software components for adherence to the design
requirements and documents test results. The team is seeking a talented
engineer who resolves software problem reports, utilizes software development
and software design methodologies appropriate to the development and software
design methodologies appropriate to the development environment. The
successful candidate shall have experience with creating specific input to the
software components of system design to include hardware/software tradeoffs,
software reuse, use of Commercial Off-the-Shelf (COTS)/ Government Off-the
Shelf (GOTS) in place of new development, and requirements analysis and
synthesis from system level to individual software components.

Basic Qualifications:

\- Fourteen (14) years of experience as a Software Engineer in programs and
contracts of similar scope, type, and complexity with a bachelor's degree in
Computer Science or related discipline from an accredited college or
university. - Eighteen (18) years of experience as a SWE in programs and
contracts of similar scope, type, and complexity with no degree can also be
accepted.

  * A current and active TS/SCI Clearance with Polygraph is required.
  * An ability to develop, maintain, and enhance complex and diverse software systems.
  * This position requires past experience in Java Software Development

Preferred Qualifications:

  * An ability to analyze user requirements to derive software design and performance requirements
  * An ability to design and code new software or modify existing software to add new features
  * Experience with debugging existing software and correcting defects
  * An ability to integrate existing software into new or modified systems or operating environments
  * Experience with developing simple data queries for existing or proposed databases or data repositories
  * Assisting with developing and executing test procedures for software components

DSINTEL

  

  

**Salary Range:** $171,000 USD - $279,000 USD

  
  

Employees may be eligible for a discretionary bonus in addition to base pay.
Annual bonuses are designed to reward individual contributions as well as
allow employees to share in company results. Employees in Vice President or
Director positions may be eligible for Long Term Incentives. In addition,
Northrop Grumman provides a variety of benefits including health insurance
coverage, life and disability insurance, savings plan, Company paid holidays
and paid time off (PTO) for vacation and/or personal business.  

  

The health and safety of our employees and their families is a top priority.
With the continuing impacts of COVID-19 around the world, we are taking action
to protect the health and well-being of our colleagues and maintain the safety
of the communities where we operate. As a federal contractor, and consistent
with Executive Order 14042
(https://www.saferfederalworkforce.gov/contractors/) we require all newly
hired employees in the United States to be fully vaccinated by their start
date. Federal guidance allows for disability/medical and religious
accommodations with respect to the vaccine requirement. Any requested
accommodations must be reviewed and approved (if applicable) in advance of
your start date.

Northrop Grumman is committed to hiring and retaining a diverse workforce. We
are proud to be an Equal Opportunity/Affirmative Action Employer, making
decisions without regard to race, color, religion, creed, sex, sexual
orientation, gender identity, marital status, national origin, age, veteran
status, disability, or any other protected class. For our complete EEO/AA and
Pay Transparency statement, please visit http://www.northropgrumman.com/EEO.
U.S. Citizenship is required for most positions.

"
Access Staffing LLC,Software Engineer,"New York, NY","**Software Engineer**  
 **$150k - $225k**  
 **(Hybrid Position)**  
Billion $$$ prestigious Investment Trading & Advisory conglomerate operating
and managing investment capital in alternative strategies now seeks
entrepreneur (Bachelor’s or Master’s degree in Engineering, Mathematics or
Computer Science) with 5+ years software development experience (Proficiency
in Java, Python, financial data APIs and databases (Onetick/Kdb) for expanding
division in NY office. Position will be involved in a very versatile
Technology team that operates in a highly collaborative environment. Work
closely with quantitative researchers and traders in enhancing all aspects of
their trading system – data acquisition & validation, integration of
quantitative models into trading infrastructure, post-trade workflows and risk
reporting. Liaise with senior members of the team who will provide mentorship
and training. Collaborate with other teams in the firm to support the firm’s
business objectives. This particular team is open to using new frameworks and
architectures to evolve the technology stack. Familiar with messaging
protocols (RabbitMQ), Web Sockets, AWS. Familiar with SQL and have a strong
foundation in relational database concepts. Must have experience in a Unix
environment. Must have prior experience utilizing industry standard tools and
best practices for design, development, configuration management and
implementation. Strong communication and analytical skills with ability to
solve complex technical problems.

Job Type: Full-time

Pay: $150,000.00 - $225,000.00 per year

Schedule:

  * Day shift
  * Monday to Friday

Work Location: One location

"
Quick Quack Car Wash,Software Development Engineer - GoLang,"Nashville, TN","**_***Remote Position***_**

Quick Quack offers an exceptional opportunity for a highly skilled and
experienced Software Developer to be an integral part of our successful,
growing business. They will be responsible for helping us elevate our
technology stack to the next level. They will assist in designing and
developing proprietary system APIs and internal/consumer-facing technologies.
This role will work with a team of developers to ensure all code meets
professional standards and business goals. They will be expected to provide
input on design and implementation in a team environment as well as work as
effectively independently during sprint sessions.

 **Responsibilities**

· Work within a team to design, develop and support multiple products.

· Evaluates user requests for development and modification of applications to
determine feasibility, cost and time requirements, and system compatibility.

· Mentor junior developers and do code review.

· Have a customer focused mindset to create the best solutions for the user.

· Stay up to date on the latest advances and technologies. Share knowledge
with others.

· Owns the support for the products and responds to incidents outside of
normal working hours.

 **Skills & Requirements**

· Solid, hands-on Go development experience or other systems languages

· Experience designing and implementing REST web services

· Understands websockets, tcp sockets and http requests

· Comfortable with caching mechanisms such as Redis

· Ability to solve complicated problems with robust solutions

· Collaborate with both technical and non-technical coworkers

You must also have the following business skills:

· Enjoy working with others as a cohesive team and lifting everyone up.

· Enjoy maintaining/enhancing code to meet changing customer and industry
needs.

· Ability to think critically and work through problems while recommending
code improvements to better the products. We are looking for a system design
contributor and not a ""task master"".

· Knowledge of correct English usage, spelling, punctuation, grammar, and
composition.

· Ability to act independently and make decisions based on established
procedures.

 **Additional Qualifications:**

Though not required, preferred candidates have experience with the following
technologies:

· Ansible, Docker, Debian based Linux distros

· Knowledge of distributed system design and troubleshooting

 **Company Background**

Headquartered in Roseville, California, Quick Quack Car Wash owns and operates
over 150 locations in the western United States. Quick Quack takes pride in
being regularly recognized as “the Innovative” car wash in the industry.
Additionally, Quick Quack has been recognized as an environmentally friendly
and sustainable business.

Quick Quack has established a culture of exceptionally talented people in a
great work atmosphere, committed to a special set of values:

· Excellence Through Teamwork. The Quick Quack team supports an environment of
trust and respect, where all are held accountable and successes are
celebrated. Ideas, issues, and expectations are communicated openly. Teams
pull together and work through complex topics, and ideas and learnings are
regularly shared.

· Operational Strength. All take responsibility for quality and continually
seek opportunities for improvement. This includes not only our personal
skillsets, but also the code we develop and deploy.

· Every Member is a Leader. While they find strength in teamwork, each Team
Member’s individual attitude and actions also influence the success of the
company and those they serve. Individual goals are set alongside goals of the
company and fellow Team Members help each other to reach them.

· Experts in our Industry. Team Members grow in their ability and knowledge
about our products and services, as well as industry standards. All Team
Members take responsibility to participate in opportunities for technical,
personal, and professional advancement. We take pride in the vertical
integration that our company has achieved through our expertise.

· Commitment to the Customer. Every Team Member is responsible for delivering
best-in-class customer experiences. Team Members achieve this through honest,
welcoming, and helpful communication, and demonstrate pride through
maintaining a supportive and professional disposition. Each Team Member is an
integral part of Quick Quack. Through individual and collective excellence and
commitment, they aim to provide not only their best, but also the very best of
the car wash industry.

Job Type: Full-time

Pay: $105,000.00 - $115,000.00 per year

Benefits:

  * 401(k)
  * 401(k) matching
  * Dental insurance
  * Employee discount
  * Health insurance
  * Life insurance
  * Paid time off
  * Vision insurance

Schedule:

  * 8 hour shift
  * Monday to Friday

Supplemental Pay:

  * Bonus pay

Experience:

  * Golang: 1 year (Required)

Work Location: One location

"
Sierra Nevada Corporation,Principal Software Engineer,"Englewood, CO","Are you a bold thinker? We dream big at Sierra Nevada Corporation
(SNC)-advocating the exploration of space, creating Space Vehicle systems that
provide utility to our varying customer sets. Join our team! Our Software
Engineers work in an agile, collective environment. As a flight software
engineer, you will be using your skills and expertise to define, design,
develop, test, certify and improve cutting-edge flight software products.
These cover a very wide range from advanced mission payloads and electronic
systems, as well as highly integrated Space Vehicles. You will perform coding,
debugging, testing, and troubleshooting of systems and software throughout our
development process. Your technical duties involve the design and development
of new software products throughout the product lifecycle.

The Mission Solutions and Technologies (MST) business area provides
affordable, turn-key command/control, communications, integrated ISR, force
protection and security solutions worldwide. The MST team has a long legacy of
supporting the Department of Defense, Department of Homeland Security,
commercial and international customers with years of experience in platform
operations, engineering and full lifecycle management across domains – air,
land, sea, space and cyber. Learn more about MST

  *  _This role is open to a hybrid schedule_

 **Must-haves:**

  * Bachelors of Science degree Computer Science, Software Engineering or other related discipline and typically 14 or more years of relevant experience
  * Advanced capabilities using Computer Aided Engineering tools
  * Demonstrated knowledge of engineering principles and practices
  * Experience working in multi-disciplinary teams
  * Experience with software development methodologies such as Agile/Scrum, Waterfall, and Spiral
  * Thorough understanding and experience spanning the full software development lifecycle
  * Experience across all phases of the program development life cycle, from capture through design, implementation and test
  * Experience with software tools for requirements tracking, code reviews, static analysis, library and artifact repository, and automated build
  * Ability to work in a fast-paced development environment
  * Experience with industry standard software languages such as C, C#, C++, Java, Python, Bash, and XML
  * Experience with spacecraft subsystems and their interactions with software (e.g. command and data handling, guidance, navigation and control, sensor/actuator interfaces, I/O processing, electrical power generation, distribution and control, fault detection, isolation and response, thermal control and management, etc.)
  * Experience developing, testing, integrating and certifying spacecraft flight software
  * The ability to obtain and maintain a Top Secret U.S. Security Clearance is required. Learn more about the background check process for Security Clearances

 **Preferred:**

  * Practical experience as a technical leader in the development of complex embedded software products
  * Tools expertise: C/C++, Python, DOORS, Cameo EA, Atlassian tools (e.g. Bitbucket, Jira, Bamboo, etc.)
  * Agile Certifications through Scrum Alliance
  * An active Top Secret security clearance with SCI eligibility; U.S. Security Clearance strongly desired
  * Excellent communication skills (both written and verbal)
  * Demonstrated experience briefing technical subjects to both technical and non-technical individuals and delivering key messages and insights from analysis products

 **IMPORTANT NOTICE:**

This position requires the ability to obtain and maintain a Top Secret U.S.
Security Clearance. U.S. Citizenship status is required as this position needs
an active U.S. Security Clearance for employment. Non-U.S. Citizens may not be
eligible to obtain a security clearance. The Department of Defense
Consolidated Adjudications Facility (DoD CAF), a federal government agency,
handles the adjudicative aspects of the security clearance eligibility process
for industry applicants. Adjudicative factors which affect the outcome of the
eligibility determination include, but are not limited to, allegiance to the
U.S., foreign influence, foreign preference, criminal conduct, security
violations and illegal drug use

At Sierra Nevada Corporation (SNC) we deliver customer-focused technology and
best-of-breed integrations in the aerospace and defense sectors. SNC has been
honored as one of the most innovative U.S. companies in space, a Tier One
Superior Supplier for the U.S. Air Force, and as one of America’s fastest-
growing companies. Learn more about SNC

Estimated Starting Salary Range: $134,597.00 - $185,070.89

SNC offers annual incentive pay based upon performance that is commensurate
with the level of the position.

SNC offers a generous benefit package, including medical, dental, and vision
plans, 401(k) with 150% match up to 8%, life insurance, 3 weeks paid time off,
tuition reimbursement, and more.

In accordance with Executive Order 14042: Ensuring Adequate COVID Safety
Protocols for Federal Contractors, SNC Is required to comply with protocols.
SNC aligns its COVID requirements, including mandatory vaccine requirements
for employees, based on the status of applicable court orders and injunctions.
SNC will take no action to implement the requirements in locations subject to
a court order prohibiting the enforcement of Executive Order 14042 protocols.
The status of these protocols are subject to change depending on the course of
ongoing litigation, and candidates may later be required to show proof of
COVID vaccination or have an approved exemption.

At Sierra Nevada Corporation (SNC), our mission is to dream, innovate, inspire
and empower the next generation to transform humanity through technology and
imagination. As an Equal Opportunity Employer, we welcome our employees to
bring their whole selves to their work. SNC is committed to fostering an
inclusive, accepting, and diverse environment free of discrimination on the
basis of race, color, age, religion, sex, sexual orientation, gender identity,
national origin, disability, or status as a protected veteran. Contributions
to SNC come in many shapes and styles, and we believe diversity in our
workforce fosters new and greater ways to dream, innovate, and inspire.

"
The World's Largest Social Network,Software Engineer,"Redmond, WA","HireArt is helping the world’s largest social network hire a Software Engineer
to join its world-class team of pioneers who are experimenting with
breakthrough technology.  
  
In this role, you'll partner with expert research scientists and engineers to
build cutting-edge prototypes and create the technology that makes AR/VR
universal. You'll also work on building out user studies for PI on top of the
company's study platform.  
  
**As a Software Engineer, you’ll:**  

  * Design, develop, integrate, debug, and test realtime AR and VR interactive software for advanced prototypes and user experiences.
  * Collaborate with research scientists to manage collecting and analyzing user study data.
  * Write clean, readable code, debug complex problems that span systems, and get things done with a high level of efficiency.

**Benefits:**  

  * Pre-tax commuter benefits (through [Alice](https://www.thisisalice.com/))
  * $25/month student loan contribution (through [Goodly](https://www.goodlyapp.com/) if applicable)
  * Employer (HireArt) Subsidized healthcare benefits (with [Sequoia](https://www.sequoia.com/app/))
  * Flexible Spending Account for healthcare-related costs
  * HireArt covers all costs for short and long term disability and life insurance
  * 401k package through [Human Interest](https://humaninterest.com/)
  * Bachelor's in Computer Science or equivalent experience
  * 2+ years experience creating interactive software for games, real time systems, or other high performance environments
  * Experience with the Unity game engine
  * Experience with C# and Python

**Preferred experience:**  

  * Experience with C++
  * Experience developing AR/VR games and applications
  * Experience using machine learning or deep learning models
  * Experience using UI frameworks for mobile, web or desktop platforms
  * Experience with 3D mathematics, applied linear algebra, or statistics

**Commitment:** This is a full-time, 12-month contract position (with the
potential for extension or conversion) staffed via HireArt and based in
Redmond, WA. It will be fully remote until offices reopen and is available to
candidates local to the Redmond area.  
  
HireArt values diversity and is an Equal Opportunity Employer. We are
interested in every qualified candidate who is eligible to work in the United
States. Unfortunately, we are not able to sponsor visas or employ corp-to-
corp.

"
