Job Title,Company Name,Job Description,Cleaned Data,Tokenized Data
-1,-1,"About Robin:

Robin is the first workplace management platform designed for flexible work. Every day, thousands of offices across the world use our software to find rooms, desks, and coworkers. Used by companies including HubSpot, Toyota, and Twitter, Robin empowers workplace professionals to build (and reopen) the best version of their office, so people do their best work.

What We’re Looking For:

You are a talented problem solver who cares deeply about your customer’s experience. You are a strong communicator and enjoy collaborating with product management, designers, and your fellow engineers.","['About', 'Robin', ':', 'Robin', 'is', 'the', 'first', 'workplace', 'management', 'platform', 'designed', 'for', 'flexible', 'work', '.', 'Every', 'day', ',', 'thousands', 'of', 'offices', 'across', 'the', 'world', 'use', 'our', 'software', 'to', 'find', 'rooms', ',', 'desks', ',', 'and', 'coworkers', '.', 'Used', 'by', 'companies', 'including', 'HubSpot', ',', 'Toyota', ',', 'and', 'Twitter', ',', 'Robin', 'empowers', 'workplace', 'professionals', 'to', 'build', '(', 'and', 'reopen', ')', 'the', 'best', 'version', 'of', 'their', 'office', ',', 'so', 'people', 'do', 'their', 'best', 'work', '.', 'What', 'We', '’', 're', 'Looking', 'For', ':', 'You', 'are', 'a', 'talented', 'problem', 'solver', 'who', 'cares', 'deeply', 'about', 'your', 'customer', '’', 's', 'experience', '.', 'You', 'are', 'a', 'strong', 'communicator', 'and', 'enjoy', 'collaborating', 'with', 'product', 'management', ',', 'designers', ',', 'and', 'your', 'fellow', 'engineers', '.']","['About', 'Robin', ':', 'Robin', 'first', 'workplace', 'management', 'platform', 'designed', 'flexible', 'work', '.', 'Every', 'day', ',', 'thousands', 'offices', 'across', 'world', 'use', 'software', 'find', 'rooms', ',', 'desks', ',', 'coworkers', '.', 'Used', 'companies', 'including', 'HubSpot', ',', 'Toyota', ',', 'Twitter', ',', 'Robin', 'empowers', 'workplace', 'professionals', 'build', '(', 'reopen', ')', 'best', 'version', 'office', ',', 'people', 'best', 'work', '.', 'What', 'We', '’', 'Looking', 'For', ':', 'You', 'talented', 'problem', 'solver', 'cares', 'deeply', 'customer', '’', 'experience', '.', 'You', 'strong', 'communicator', 'enjoy', 'collaborating', 'product', 'management', ',', 'designers', ',', 'fellow', 'engineers', '.']"
-1,-1,"This position will be engineering support for Consumers Energy’s High Voltage Distribution (HVD) electric lines in the areas of standards and materials. Responsibilities also include overseeing compliance within the development of standards and emerging technologies to all applicable regulatory rules and codes (including those from the MPSC, ANSI, ASCE, NESC, IEEE, etc.) while finding standard solutions to complex electric system problems and innovative solutions (emerging technologies, new standards and materials, etc.) to further the advancement of the Company's HVD lines electric system. The position requires cross functional cooperation with construction and design organizations regarding project support and application of standards, as well as communication of these department documents to impacted groups in a concise manner that allows precise application of the standards and technology while working to protect the public.","['This', 'position', 'will', 'be', 'engineering', 'support', 'for', 'Consumers', 'Energy', '’', 's', 'High', 'Voltage', 'Distribution', '(', 'HVD', ')', 'electric', 'lines', 'in', 'the', 'areas', 'of', 'standards', 'and', 'materials', '.', 'Responsibilities', 'also', 'include', 'overseeing', 'compliance', 'within', 'the', 'development', 'of', 'standards', 'and', 'emerging', 'technologies', 'to', 'all', 'applicable', 'regulatory', 'rules', 'and', 'codes', '(', 'including', 'those', 'from', 'the', 'MPSC', ',', 'ANSI', ',', 'ASCE', ',', 'NESC', ',', 'IEEE', ',', 'etc', '.', ')', 'while', 'finding', 'standard', 'solutions', 'to', 'complex', 'electric', 'system', 'problems', 'and', 'innovative', 'solutions', '(', 'emerging', 'technologies', ',', 'new', 'standards', 'and', 'materials', ',', 'etc', '.', ')', 'to', 'further', 'the', 'advancement', 'of', 'the', 'Company', ""'s"", 'HVD', 'lines', 'electric', 'system', '.', 'The', 'position', 'requires', 'cross', 'functional', 'cooperation', 'with', 'construction', 'and', 'design', 'organizations', 'regarding', 'project', 'support', 'and', 'application', 'of', 'standards', ',', 'as', 'well', 'as', 'communication', 'of', 'these', 'department', 'documents', 'to', 'impacted', 'groups', 'in', 'a', 'concise', 'manner', 'that', 'allows', 'precise', 'application', 'of', 'the', 'standards', 'and', 'technology', 'while', 'working', 'to', 'protect', 'the', 'public', '.']","['This', 'position', 'engineering', 'support', 'Consumers', 'Energy', '’', 'High', 'Voltage', 'Distribution', '(', 'HVD', ')', 'electric', 'lines', 'areas', 'standards', 'materials', '.', 'Responsibilities', 'also', 'include', 'overseeing', 'compliance', 'within', 'development', 'standards', 'emerging', 'technologies', 'applicable', 'regulatory', 'rules', 'codes', '(', 'including', 'MPSC', ',', 'ANSI', ',', 'ASCE', ',', 'NESC', ',', 'IEEE', ',', 'etc', '.', ')', 'finding', 'standard', 'solutions', 'complex', 'electric', 'system', 'problems', 'innovative', 'solutions', '(', 'emerging', 'technologies', ',', 'new', 'standards', 'materials', ',', 'etc', '.', ')', 'advancement', 'Company', ""'s"", 'HVD', 'lines', 'electric', 'system', '.', 'The', 'position', 'requires', 'cross', 'functional', 'cooperation', 'construction', 'design', 'organizations', 'regarding', 'project', 'support', 'application', 'standards', ',', 'well', 'communication', 'department', 'documents', 'impacted', 'groups', 'concise', 'manner', 'allows', 'precise', 'application', 'standards', 'technology', 'working', 'protect', 'public', '.']"
-1,-1,"Who We Are:
Zethcon Corporation is a growing logistics application development company providing technology and services to customers in the Supply Chain field. Founded in 1970 and family-owned; our core business has focused on the development of technology solutions to help our customers grow. The development of our proprietary Logistics System has enabled us to expand and scale our business at a rapid pace. We are an established company growing at a rapid pace. If you like problem solving, software development and working in the Chicagoland suburbs you will love working at Zethcon.
Job Description:
We are looking for a Software Engineer with experience developing great user experiences using modern web technologies. Our team is in the process of moving to a software stack leveraging Node.js, TypeScript, Express.js, Angular 11; you can play a pivotal role in helping define our standards and best practices for Angular development. The ability to learn quickly, a passion for picking up new ideas and technologies as well as the communication skills to share these concepts with other team members is essential.","['Who', 'We', 'Are', ':', 'Zethcon', 'Corporation', 'is', 'a', 'growing', 'logistics', 'application', 'development', 'company', 'providing', 'technology', 'and', 'services', 'to', 'customers', 'in', 'the', 'Supply', 'Chain', 'field', '.', 'Founded', 'in', '1970', 'and', 'family-owned', ';', 'our', 'core', 'business', 'has', 'focused', 'on', 'the', 'development', 'of', 'technology', 'solutions', 'to', 'help', 'our', 'customers', 'grow', '.', 'The', 'development', 'of', 'our', 'proprietary', 'Logistics', 'System', 'has', 'enabled', 'us', 'to', 'expand', 'and', 'scale', 'our', 'business', 'at', 'a', 'rapid', 'pace', '.', 'We', 'are', 'an', 'established', 'company', 'growing', 'at', 'a', 'rapid', 'pace', '.', 'If', 'you', 'like', 'problem', 'solving', ',', 'software', 'development', 'and', 'working', 'in', 'the', 'Chicagoland', 'suburbs', 'you', 'will', 'love', 'working', 'at', 'Zethcon', '.', 'Job', 'Description', ':', 'We', 'are', 'looking', 'for', 'a', 'Software', 'Engineer', 'with', 'experience', 'developing', 'great', 'user', 'experiences', 'using', 'modern', 'web', 'technologies', '.', 'Our', 'team', 'is', 'in', 'the', 'process', 'of', 'moving', 'to', 'a', 'software', 'stack', 'leveraging', 'Node.js', ',', 'TypeScript', ',', 'Express.js', ',', 'Angular', '11', ';', 'you', 'can', 'play', 'a', 'pivotal', 'role', 'in', 'helping', 'define', 'our', 'standards', 'and', 'best', 'practices', 'for', 'Angular', 'development', '.', 'The', 'ability', 'to', 'learn', 'quickly', ',', 'a', 'passion', 'for', 'picking', 'up', 'new', 'ideas', 'and', 'technologies', 'as', 'well', 'as', 'the', 'communication', 'skills', 'to', 'share', 'these', 'concepts', 'with', 'other', 'team', 'members', 'is', 'essential', '.']","['Who', 'We', 'Are', ':', 'Zethcon', 'Corporation', 'growing', 'logistics', 'application', 'development', 'company', 'providing', 'technology', 'services', 'customers', 'Supply', 'Chain', 'field', '.', 'Founded', '1970', 'family-owned', ';', 'core', 'business', 'focused', 'development', 'technology', 'solutions', 'help', 'customers', 'grow', '.', 'The', 'development', 'proprietary', 'Logistics', 'System', 'enabled', 'us', 'expand', 'scale', 'business', 'rapid', 'pace', '.', 'We', 'established', 'company', 'growing', 'rapid', 'pace', '.', 'If', 'like', 'problem', 'solving', ',', 'software', 'development', 'working', 'Chicagoland', 'suburbs', 'love', 'working', 'Zethcon', '.', 'Job', 'Description', ':', 'We', 'looking', 'Software', 'Engineer', 'experience', 'developing', 'great', 'user', 'experiences', 'using', 'modern', 'web', 'technologies', '.', 'Our', 'team', 'process', 'moving', 'software', 'stack', 'leveraging', 'Node.js', ',', 'TypeScript', ',', 'Express.js', ',', 'Angular', '11', ';', 'play', 'pivotal', 'role', 'helping', 'define', 'standards', 'best', 'practices', 'Angular', 'development', '.', 'The', 'ability', 'learn', 'quickly', ',', 'passion', 'picking', 'new', 'ideas', 'technologies', 'well', 'communication', 'skills', 'share', 'concepts', 'team', 'members', 'essential', '.']"
-1,-1,"Job Details
Description
MetroNet is looking for you! MetroNet has an immediate opening for an energetic; Software Engineer Manager in Evansville, IN or Overland Park, KS!
At MetroNet, we pride ourselves on providing cutting-edge technology combined with outstanding customer care. We are a fast-growing telecommunication company, offering 100% fiber-optic technology. MetroNet specializes in fiber to the premise TV, voice and internet services that provide our customers with some of the fastest internet speeds in the world. Recognized for being one of the Best Places to Work in 2020 by Glassdoor. We are committed to revolutionizing the industry by enhancing the overall customer experience and optimizing the talent of our valued associates.","['Job', 'Details', 'Description', 'MetroNet', 'is', 'looking', 'for', 'you', '!', 'MetroNet', 'has', 'an', 'immediate', 'opening', 'for', 'an', 'energetic', ';', 'Software', 'Engineer', 'Manager', 'in', 'Evansville', ',', 'IN', 'or', 'Overland', 'Park', ',', 'KS', '!', 'At', 'MetroNet', ',', 'we', 'pride', 'ourselves', 'on', 'providing', 'cutting-edge', 'technology', 'combined', 'with', 'outstanding', 'customer', 'care', '.', 'We', 'are', 'a', 'fast-growing', 'telecommunication', 'company', ',', 'offering', '100', '%', 'fiber-optic', 'technology', '.', 'MetroNet', 'specializes', 'in', 'fiber', 'to', 'the', 'premise', 'TV', ',', 'voice', 'and', 'internet', 'services', 'that', 'provide', 'our', 'customers', 'with', 'some', 'of', 'the', 'fastest', 'internet', 'speeds', 'in', 'the', 'world', '.', 'Recognized', 'for', 'being', 'one', 'of', 'the', 'Best', 'Places', 'to', 'Work', 'in', '2020', 'by', 'Glassdoor', '.', 'We', 'are', 'committed', 'to', 'revolutionizing', 'the', 'industry', 'by', 'enhancing', 'the', 'overall', 'customer', 'experience', 'and', 'optimizing', 'the', 'talent', 'of', 'our', 'valued', 'associates', '.']","['Job', 'Details', 'Description', 'MetroNet', 'looking', '!', 'MetroNet', 'immediate', 'opening', 'energetic', ';', 'Software', 'Engineer', 'Manager', 'Evansville', ',', 'IN', 'Overland', 'Park', ',', 'KS', '!', 'At', 'MetroNet', ',', 'pride', 'providing', 'cutting-edge', 'technology', 'combined', 'outstanding', 'customer', 'care', '.', 'We', 'fast-growing', 'telecommunication', 'company', ',', 'offering', '100', '%', 'fiber-optic', 'technology', '.', 'MetroNet', 'specializes', 'fiber', 'premise', 'TV', ',', 'voice', 'internet', 'services', 'provide', 'customers', 'fastest', 'internet', 'speeds', 'world', '.', 'Recognized', 'one', 'Best', 'Places', 'Work', '2020', 'Glassdoor', '.', 'We', 'committed', 'revolutionizing', 'industry', 'enhancing', 'overall', 'customer', 'experience', 'optimizing', 'talent', 'valued', 'associates', '.']"
-1,-1,"COMPANY DESCRIPTION:
Perceptron, Inc. is an established technology company with a long history of innovation. Our global infrastructure,
technological breadth, brand recognition within the industry, and—most of all—our people, set us apart from the
competition.

Perceptron develops, produces, and sells non-contact measurement and inspection solutions for industrial and
commercial applications. Automotive and manufacturing companies throughout the world rely on Perceptron's
metrology solutions to help them manage their complex manufacturing processes to improve quality, shorten product
launch times, reduce overall manufacturing costs, and ultimately improve productivity. Additional information is
available at www.perceptron.com.","['COMPANY', 'DESCRIPTION', ':', 'Perceptron', ',', 'Inc.', 'is', 'an', 'established', 'technology', 'company', 'with', 'a', 'long', 'history', 'of', 'innovation', '.', 'Our', 'global', 'infrastructure', ',', 'technological', 'breadth', ',', 'brand', 'recognition', 'within', 'the', 'industry', ',', 'and—most', 'of', 'all—our', 'people', ',', 'set', 'us', 'apart', 'from', 'the', 'competition', '.', 'Perceptron', 'develops', ',', 'produces', ',', 'and', 'sells', 'non-contact', 'measurement', 'and', 'inspection', 'solutions', 'for', 'industrial', 'and', 'commercial', 'applications', '.', 'Automotive', 'and', 'manufacturing', 'companies', 'throughout', 'the', 'world', 'rely', 'on', ""Perceptron's"", 'metrology', 'solutions', 'to', 'help', 'them', 'manage', 'their', 'complex', 'manufacturing', 'processes', 'to', 'improve', 'quality', ',', 'shorten', 'product', 'launch', 'times', ',', 'reduce', 'overall', 'manufacturing', 'costs', ',', 'and', 'ultimately', 'improve', 'productivity', '.', 'Additional', 'information', 'is', 'available', 'at', 'www.perceptron.com', '.']","['COMPANY', 'DESCRIPTION', ':', 'Perceptron', ',', 'Inc.', 'established', 'technology', 'company', 'long', 'history', 'innovation', '.', 'Our', 'global', 'infrastructure', ',', 'technological', 'breadth', ',', 'brand', 'recognition', 'within', 'industry', ',', 'and—most', 'all—our', 'people', ',', 'set', 'us', 'apart', 'competition', '.', 'Perceptron', 'develops', ',', 'produces', ',', 'sells', 'non-contact', 'measurement', 'inspection', 'solutions', 'industrial', 'commercial', 'applications', '.', 'Automotive', 'manufacturing', 'companies', 'throughout', 'world', 'rely', ""Perceptron's"", 'metrology', 'solutions', 'help', 'manage', 'complex', 'manufacturing', 'processes', 'improve', 'quality', ',', 'shorten', 'product', 'launch', 'times', ',', 'reduce', 'overall', 'manufacturing', 'costs', ',', 'ultimately', 'improve', 'productivity', '.', 'Additional', 'information', 'available', 'www.perceptron.com', '.']"
-1,-1,"As a Software Engineer at Sabre Systems, you will employ your talent towards improving the systems used on the United States Navy’s most sophisticated Aircraft. The challenge to continually improve the mission capabilities of Navy aircraft requires engagement from the most elite software professionals available. Your talents can make a difference in keeping our ships and sailors safe from threats both above and below the surface of the ocean. The Maritime Surveillance domain requires Software Engineers to familiarize themselves with a wide variety of mission systems, software programming languages and environments. If you want to make meaningful contributions toward keeping naval aircraft systems on the leading edge, then we have a challenge for you!
Join our Team in support of some of the Navy’s most technologically sophisticated aircraft platforms that include P-8A Poseidon, MQ-4C Triton, MH-60R/S SeaHawk, E-2C/D Hawkeye, E-6B Mercury, MQ-25A Stingray, UH-1Y Venom and AH-1Z Viper.","['As', 'a', 'Software', 'Engineer', 'at', 'Sabre', 'Systems', ',', 'you', 'will', 'employ', 'your', 'talent', 'towards', 'improving', 'the', 'systems', 'used', 'on', 'the', 'United', 'States', 'Navy', '’', 's', 'most', 'sophisticated', 'Aircraft', '.', 'The', 'challenge', 'to', 'continually', 'improve', 'the', 'mission', 'capabilities', 'of', 'Navy', 'aircraft', 'requires', 'engagement', 'from', 'the', 'most', 'elite', 'software', 'professionals', 'available', '.', 'Your', 'talents', 'can', 'make', 'a', 'difference', 'in', 'keeping', 'our', 'ships', 'and', 'sailors', 'safe', 'from', 'threats', 'both', 'above', 'and', 'below', 'the', 'surface', 'of', 'the', 'ocean', '.', 'The', 'Maritime', 'Surveillance', 'domain', 'requires', 'Software', 'Engineers', 'to', 'familiarize', 'themselves', 'with', 'a', 'wide', 'variety', 'of', 'mission', 'systems', ',', 'software', 'programming', 'languages', 'and', 'environments', '.', 'If', 'you', 'want', 'to', 'make', 'meaningful', 'contributions', 'toward', 'keeping', 'naval', 'aircraft', 'systems', 'on', 'the', 'leading', 'edge', ',', 'then', 'we', 'have', 'a', 'challenge', 'for', 'you', '!', 'Join', 'our', 'Team', 'in', 'support', 'of', 'some', 'of', 'the', 'Navy', '’', 's', 'most', 'technologically', 'sophisticated', 'aircraft', 'platforms', 'that', 'include', 'P-8A', 'Poseidon', ',', 'MQ-4C', 'Triton', ',', 'MH-60R/S', 'SeaHawk', ',', 'E-2C/D', 'Hawkeye', ',', 'E-6B', 'Mercury', ',', 'MQ-25A', 'Stingray', ',', 'UH-1Y', 'Venom', 'and', 'AH-1Z', 'Viper', '.']","['As', 'Software', 'Engineer', 'Sabre', 'Systems', ',', 'employ', 'talent', 'towards', 'improving', 'systems', 'used', 'United', 'States', 'Navy', '’', 'sophisticated', 'Aircraft', '.', 'The', 'challenge', 'continually', 'improve', 'mission', 'capabilities', 'Navy', 'aircraft', 'requires', 'engagement', 'elite', 'software', 'professionals', 'available', '.', 'Your', 'talents', 'make', 'difference', 'keeping', 'ships', 'sailors', 'safe', 'threats', 'surface', 'ocean', '.', 'The', 'Maritime', 'Surveillance', 'domain', 'requires', 'Software', 'Engineers', 'familiarize', 'wide', 'variety', 'mission', 'systems', ',', 'software', 'programming', 'languages', 'environments', '.', 'If', 'want', 'make', 'meaningful', 'contributions', 'toward', 'keeping', 'naval', 'aircraft', 'systems', 'leading', 'edge', ',', 'challenge', '!', 'Join', 'Team', 'support', 'Navy', '’', 'technologically', 'sophisticated', 'aircraft', 'platforms', 'include', 'P-8A', 'Poseidon', ',', 'MQ-4C', 'Triton', ',', 'MH-60R/S', 'SeaHawk', ',', 'E-2C/D', 'Hawkeye', ',', 'E-6B', 'Mercury', ',', 'MQ-25A', 'Stingray', ',', 'UH-1Y', 'Venom', 'AH-1Z', 'Viper', '.']"
-1,-1,"Feeling underappreciated? Underutilized? Are you ready to develop, document, debug, support, analyze, maintain source code, and adhere to existing Double Line standards and best practices? We're a growing company focused on expanding our Development team with a proactive and driven Software Engineer. Sound interesting?
If so, we're looking for a motivated and driven person like you who:
Is strong in ASP.Net C# MVC and WebAPI
Wants to dive in headfirst in complex and custom codebases
Thrives in an agile environment with Lean software development principles
Possesses a deadline-driven mentality
Enjoys collaborating with internal and external stakeholders","['Feeling', 'underappreciated', '?', 'Underutilized', '?', 'Are', 'you', 'ready', 'to', 'develop', ',', 'document', ',', 'debug', ',', 'support', ',', 'analyze', ',', 'maintain', 'source', 'code', ',', 'and', 'adhere', 'to', 'existing', 'Double', 'Line', 'standards', 'and', 'best', 'practices', '?', 'We', ""'re"", 'a', 'growing', 'company', 'focused', 'on', 'expanding', 'our', 'Development', 'team', 'with', 'a', 'proactive', 'and', 'driven', 'Software', 'Engineer', '.', 'Sound', 'interesting', '?', 'If', 'so', ',', 'we', ""'re"", 'looking', 'for', 'a', 'motivated', 'and', 'driven', 'person', 'like', 'you', 'who', ':', 'Is', 'strong', 'in', 'ASP.Net', 'C', '#', 'MVC', 'and', 'WebAPI', 'Wants', 'to', 'dive', 'in', 'headfirst', 'in', 'complex', 'and', 'custom', 'codebases', 'Thrives', 'in', 'an', 'agile', 'environment', 'with', 'Lean', 'software', 'development', 'principles', 'Possesses', 'a', 'deadline-driven', 'mentality', 'Enjoys', 'collaborating', 'with', 'internal', 'and', 'external', 'stakeholders']","['Feeling', 'underappreciated', '?', 'Underutilized', '?', 'Are', 'ready', 'develop', ',', 'document', ',', 'debug', ',', 'support', ',', 'analyze', ',', 'maintain', 'source', 'code', ',', 'adhere', 'existing', 'Double', 'Line', 'standards', 'best', 'practices', '?', 'We', ""'re"", 'growing', 'company', 'focused', 'expanding', 'Development', 'team', 'proactive', 'driven', 'Software', 'Engineer', '.', 'Sound', 'interesting', '?', 'If', ',', ""'re"", 'looking', 'motivated', 'driven', 'person', 'like', ':', 'Is', 'strong', 'ASP.Net', 'C', '#', 'MVC', 'WebAPI', 'Wants', 'dive', 'headfirst', 'complex', 'custom', 'codebases', 'Thrives', 'agile', 'environment', 'Lean', 'software', 'development', 'principles', 'Possesses', 'deadline-driven', 'mentality', 'Enjoys', 'collaborating', 'internal', 'external', 'stakeholders']"
-1,-1,"Job Details
Description
MetroNet is looking for you! MetroNet has an immediate opening for an energetic; Software Engineer Manager in Evansville, IN or Overland Park, KS!
At MetroNet, we pride ourselves on providing cutting-edge technology combined with outstanding customer care. We are a fast-growing telecommunication company, offering 100% fiber-optic technology. MetroNet specializes in fiber to the premise TV, voice and internet services that provide our customers with some of the fastest internet speeds in the world. Recognized for being one of the Best Places to Work in 2020 by Glassdoor. We are committed to revolutionizing the industry by enhancing the overall customer experience and optimizing the talent of our valued associates.","['Job', 'Details', 'Description', 'MetroNet', 'is', 'looking', 'for', 'you', '!', 'MetroNet', 'has', 'an', 'immediate', 'opening', 'for', 'an', 'energetic', ';', 'Software', 'Engineer', 'Manager', 'in', 'Evansville', ',', 'IN', 'or', 'Overland', 'Park', ',', 'KS', '!', 'At', 'MetroNet', ',', 'we', 'pride', 'ourselves', 'on', 'providing', 'cutting-edge', 'technology', 'combined', 'with', 'outstanding', 'customer', 'care', '.', 'We', 'are', 'a', 'fast-growing', 'telecommunication', 'company', ',', 'offering', '100', '%', 'fiber-optic', 'technology', '.', 'MetroNet', 'specializes', 'in', 'fiber', 'to', 'the', 'premise', 'TV', ',', 'voice', 'and', 'internet', 'services', 'that', 'provide', 'our', 'customers', 'with', 'some', 'of', 'the', 'fastest', 'internet', 'speeds', 'in', 'the', 'world', '.', 'Recognized', 'for', 'being', 'one', 'of', 'the', 'Best', 'Places', 'to', 'Work', 'in', '2020', 'by', 'Glassdoor', '.', 'We', 'are', 'committed', 'to', 'revolutionizing', 'the', 'industry', 'by', 'enhancing', 'the', 'overall', 'customer', 'experience', 'and', 'optimizing', 'the', 'talent', 'of', 'our', 'valued', 'associates', '.']","['Job', 'Details', 'Description', 'MetroNet', 'looking', '!', 'MetroNet', 'immediate', 'opening', 'energetic', ';', 'Software', 'Engineer', 'Manager', 'Evansville', ',', 'IN', 'Overland', 'Park', ',', 'KS', '!', 'At', 'MetroNet', ',', 'pride', 'providing', 'cutting-edge', 'technology', 'combined', 'outstanding', 'customer', 'care', '.', 'We', 'fast-growing', 'telecommunication', 'company', ',', 'offering', '100', '%', 'fiber-optic', 'technology', '.', 'MetroNet', 'specializes', 'fiber', 'premise', 'TV', ',', 'voice', 'internet', 'services', 'provide', 'customers', 'fastest', 'internet', 'speeds', 'world', '.', 'Recognized', 'one', 'Best', 'Places', 'Work', '2020', 'Glassdoor', '.', 'We', 'committed', 'revolutionizing', 'industry', 'enhancing', 'overall', 'customer', 'experience', 'optimizing', 'talent', 'valued', 'associates', '.']"
-1,-1,"Summary/Objective
The Senior Software Engineer is responsible for development of embedded software for Elevator Control Systems independently.
Essential functions
Design, develop, code, test and debug system software on embedded targets.
Present designs in internal and external program meetings.
Participate in integration efforts/bug fixes.
Participate in estimating efforts for programs.
Interface with hardware design and development.","['Summary/Objective', 'The', 'Senior', 'Software', 'Engineer', 'is', 'responsible', 'for', 'development', 'of', 'embedded', 'software', 'for', 'Elevator', 'Control', 'Systems', 'independently', '.', 'Essential', 'functions', 'Design', ',', 'develop', ',', 'code', ',', 'test', 'and', 'debug', 'system', 'software', 'on', 'embedded', 'targets', '.', 'Present', 'designs', 'in', 'internal', 'and', 'external', 'program', 'meetings', '.', 'Participate', 'in', 'integration', 'efforts/bug', 'fixes', '.', 'Participate', 'in', 'estimating', 'efforts', 'for', 'programs', '.', 'Interface', 'with', 'hardware', 'design', 'and', 'development', '.']","['Summary/Objective', 'The', 'Senior', 'Software', 'Engineer', 'responsible', 'development', 'embedded', 'software', 'Elevator', 'Control', 'Systems', 'independently', '.', 'Essential', 'functions', 'Design', ',', 'develop', ',', 'code', ',', 'test', 'debug', 'system', 'software', 'embedded', 'targets', '.', 'Present', 'designs', 'internal', 'external', 'program', 'meetings', '.', 'Participate', 'integration', 'efforts/bug', 'fixes', '.', 'Participate', 'estimating', 'efforts', 'programs', '.', 'Interface', 'hardware', 'design', 'development', '.']"
-1,-1,"COMPANY DESCRIPTION:
Perceptron, Inc. is an established technology company with a long history of innovation. Our global infrastructure,
technological breadth, brand recognition within the industry, and—most of all—our people, set us apart from the
competition.

Perceptron develops, produces, and sells non-contact measurement and inspection solutions for industrial and
commercial applications. Automotive and manufacturing companies throughout the world rely on Perceptron's
metrology solutions to help them manage their complex manufacturing processes to improve quality, shorten product
launch times, reduce overall manufacturing costs, and ultimately improve productivity. Additional information is
available at www.perceptron.com.","['COMPANY', 'DESCRIPTION', ':', 'Perceptron', ',', 'Inc.', 'is', 'an', 'established', 'technology', 'company', 'with', 'a', 'long', 'history', 'of', 'innovation', '.', 'Our', 'global', 'infrastructure', ',', 'technological', 'breadth', ',', 'brand', 'recognition', 'within', 'the', 'industry', ',', 'and—most', 'of', 'all—our', 'people', ',', 'set', 'us', 'apart', 'from', 'the', 'competition', '.', 'Perceptron', 'develops', ',', 'produces', ',', 'and', 'sells', 'non-contact', 'measurement', 'and', 'inspection', 'solutions', 'for', 'industrial', 'and', 'commercial', 'applications', '.', 'Automotive', 'and', 'manufacturing', 'companies', 'throughout', 'the', 'world', 'rely', 'on', ""Perceptron's"", 'metrology', 'solutions', 'to', 'help', 'them', 'manage', 'their', 'complex', 'manufacturing', 'processes', 'to', 'improve', 'quality', ',', 'shorten', 'product', 'launch', 'times', ',', 'reduce', 'overall', 'manufacturing', 'costs', ',', 'and', 'ultimately', 'improve', 'productivity', '.', 'Additional', 'information', 'is', 'available', 'at', 'www.perceptron.com', '.']","['COMPANY', 'DESCRIPTION', ':', 'Perceptron', ',', 'Inc.', 'established', 'technology', 'company', 'long', 'history', 'innovation', '.', 'Our', 'global', 'infrastructure', ',', 'technological', 'breadth', ',', 'brand', 'recognition', 'within', 'industry', ',', 'and—most', 'all—our', 'people', ',', 'set', 'us', 'apart', 'competition', '.', 'Perceptron', 'develops', ',', 'produces', ',', 'sells', 'non-contact', 'measurement', 'inspection', 'solutions', 'industrial', 'commercial', 'applications', '.', 'Automotive', 'manufacturing', 'companies', 'throughout', 'world', 'rely', ""Perceptron's"", 'metrology', 'solutions', 'help', 'manage', 'complex', 'manufacturing', 'processes', 'improve', 'quality', ',', 'shorten', 'product', 'launch', 'times', ',', 'reduce', 'overall', 'manufacturing', 'costs', ',', 'ultimately', 'improve', 'productivity', '.', 'Additional', 'information', 'available', 'www.perceptron.com', '.']"
